,id,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,outcome,home_average_players,home_good_players,home_elite_players,away_average_players,away_good_players,away_elite_players,home_team_name,home_possession,home_goals_scored,home_goals_allowed,away_team_name,away_possession,away_goals_scored,away_goals_allowed
32,4480,2015-12-26,1988881,8678,9826,0,0,30974.0,160447.0,35515.0,156013.0,68237.0,155913.0,46810.0,23629.0,155129.0,160496.0,35523.0,36283.0,146830.0,23837.0,23030.0,183519.0,198510.0,22929.0,28901.0,35345.0,149917.0,24157.0,tie,0,0,0,0,0,0,Bournemouth,0.346468582763,1.22222222222,1.83333333333,Crystal Palace,-1.35073274367,1.2,1.37142857143
33,4396,2015-08-08,1987039,9850,9826,1,3,40602.0,32616.0,24903.0,26209.0,231801.0,46354.0,24583.0,40100.0,35493.0,32734.0,37779.0,119079.0,146830.0,23837.0,23030.0,183519.0,35345.0,26160.0,28901.0,198510.0,149917.0,35523.0,away_win,0,0,0,1,0,0,Norwich City,-0.853272042542,1.36842105263,1.57894736842,Crystal Palace,-1.35073274367,1.2,1.37142857143
34,4746,2015-09-27,1988777,9817,9826,0,1,30455.0,213809.0,40548.0,41927.0,24915.0,22991.0,41365.0,25816.0,72436.0,37411.0,101419.0,36283.0,154271.0,26777.0,23837.0,183519.0,26160.0,22929.0,35345.0,46417.0,160194.0,363340.0,away_win,0,0,0,1,0,0,Watford,-0.759467142007,1.11111111111,0.888888888889,Crystal Palace,-1.35073274367,1.2,1.37142857143
35,4019,2014-11-01,1724072,9825,8191,3,0,169718.0,425255.0,38521.0,35606.0,78513.0,24011.0,23688.0,50047.0,196386.0,37436.0,113836.0,24155.0,191869.0,43252.0,23134.0,33138.0,32304.0,25415.0,34437.0,37240.0,181242.0,214426.0,home_win,3,1,2,0,0,0,Arsenal,1.27363735154,2.09090909091,0.636363636364,Burnley,-1.04809760519,0.736842105263,1.68421052632
36,4362,2014-10-04,1724045,8197,8191,2,2,37770.0,67850.0,23571.0,210804.0,24781.0,278343.0,173317.0,22894.0,214570.0,286119.0,26554.0,24155.0,191869.0,43252.0,23134.0,240538.0,37240.0,32304.0,33138.0,32148.0,107280.0,27568.0,tie,0,0,0,0,0,0,Leicester City,-1.0839358877,1.63888888889,1.08333333333,Burnley,-1.04809760519,0.736842105263,1.68421052632
37,4214,2015-03-04,1724257,8650,8191,2,0,37868.0,307021.0,22764.0,114268.0,47558.0,156008.0,314605.0,246575.0,184536.0,37234.0,51553.0,24155.0,191869.0,290410.0,23134.0,240538.0,32304.0,37240.0,25415.0,32148.0,107280.0,214426.0,home_win,3,1,1,0,0,0,Liverpool,1.05512885698,1.62162162162,1.08108108108,Burnley,-1.04809760519,0.736842105263,1.68421052632
38,4181,2015-02-11,1724224,10260,8191,3,1,182917.0,575780.0,186137.0,43248.0,161035.0,161012.0,30829.0,46509.0,449241.0,30843.0,22543.0,24155.0,191869.0,290410.0,23134.0,240538.0,32304.0,37240.0,25415.0,32148.0,107280.0,214426.0,home_win,2,2,3,0,0,0,Manchester United,1.89099387968,1.82352941176,0.617647058824,Burnley,-1.04809760519,0.736842105263,1.68421052632
39,4133,2015-01-01,1724176,10261,8191,3,3,289159.0,104482.0,24228.0,30929.0,308932.0,38373.0,160243.0,479020.0,94550.0,31292.0,161420.0,24155.0,191869.0,290410.0,23134.0,240538.0,32304.0,25415.0,34437.0,37240.0,214426.0,107280.0,tie,1,0,0,0,0,0,Newcastle United,-0.493156116695,1.52777777778,1.33333333333,Burnley,-1.04809760519,0.736842105263,1.68421052632
40,4074,2014-12-06,1724127,10172,8191,2,0,36374.0,109298.0,176889.0,24211.0,245530.0,50661.0,24205.0,35466.0,109638.0,24741.0,187266.0,24155.0,191869.0,290410.0,23134.0,240538.0,32304.0,34437.0,25415.0,37240.0,107280.0,214426.0,home_win,0,0,0,0,0,0,Queens Park Rangers,-0.688752678527,1.21052631579,1.26315789474,Burnley,-1.04809760519,0.736842105263,1.68421052632
41,4048,2014-11-22,1724101,10194,8191,1,2,46518.0,36786.0,40695.0,119541.0,173382.0,23283.0,109621.0,33881.0,96643.0,106228.0,72735.0,24155.0,191869.0,43252.0,23134.0,33138.0,32148.0,34437.0,25415.0,32304.0,107280.0,214426.0,away_win,1,0,0,0,0,0,Stoke City,-0.254709374946,1.51515151515,1.24242424242,Burnley,-1.04809760519,0.736842105263,1.68421052632
42,4358,2014-09-28,1724041,8659,8191,4,0,24147.0,265918.0,169162.0,33086.0,38795.0,24171.0,25075.0,32734.0,33468.0,23257.0,239807.0,24155.0,191869.0,43252.0,23134.0,240538.0,32148.0,37240.0,23922.0,38880.0,32304.0,27568.0,home_win,0,0,0,0,0,0,West Bromwich Albion,-1.46251322423,1.15789473684,1.36842105263,Burnley,-1.04809760519,0.736842105263,1.68421052632
